municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 15:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 15:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 15:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 15:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 16:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 16:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 16:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 16:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 16:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 16:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 17:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 17:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 17:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 17:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 17:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 17:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 18:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 18:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 18:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 18:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 18:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 18:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 19:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 19:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 19:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 19:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 19:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 19:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 20:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 20:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 20:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 20:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 20:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 20:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 21:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 21:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 21:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 21:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 21:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 21:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 22:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 22:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 22:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 22:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 22:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 22:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 23:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 23:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 23:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 23:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 23:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-01 23:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 00:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 00:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 00:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 00:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 00:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 00:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 01:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 01:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 01:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 01:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 01:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 01:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 02:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 02:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 02:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 02:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 02:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 02:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 03:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 03:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 03:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 03:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 03:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 03:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 04:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 04:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 04:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 04:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 04:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 04:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 05:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 05:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 05:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 05:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 05:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 05:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 06:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 06:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 06:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 06:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 06:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 06:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 07:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 07:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 07:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 07:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 07:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 07:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 08:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 08:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 08:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 08:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 08:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 08:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 09:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 09:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 09:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 09:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 09:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 09:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 10:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 10:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 10:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 10:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 10:40:00.0;0,40;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 10:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 11:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 12:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 13:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 14:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 15:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 16:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 17:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 18:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 19:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 20:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 21:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 22:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-02 23:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 00:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 01:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 02:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 03:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 04:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 05:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 06:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 07:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 08:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 08:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 08:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 08:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 08:40:00.0;0,20;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 08:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 09:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 09:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 09:20:00.0;0,40;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 09:30:00.0;0,60;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 09:40:00.0;0,20;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 09:50:00.0;0,20;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 10:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 10:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 10:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 10:30:00.0;0,20;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 10:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 11:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 12:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 13:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 14:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 15:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 16:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 17:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 18:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 19:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 20:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 21:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 22:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-03 23:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 00:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 01:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 02:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 03:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 04:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 05:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 06:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 07:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 08:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 09:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 10:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 11:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 12:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 13:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 14:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 15:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 16:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 17:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 18:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 19:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 20:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 21:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 22:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-04 23:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 00:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 01:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 02:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 03:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 04:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 05:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 06:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 07:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 08:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 09:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 10:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 11:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 12:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 13:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 14:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 15:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 16:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 17:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 18:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 19:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 20:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 21:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 22:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-05 23:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 00:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 01:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 02:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 03:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 04:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 05:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 06:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 06:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 06:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 06:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 06:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 06:50:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 07:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 07:10:00.0;0,60;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 07:20:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 07:30:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 07:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 07:50:00.0;0,80;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 08:00:00.0;0,20;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 08:10:00.0;0,20;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 08:20:00.0;0,40;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 08:30:00.0;0,20;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 08:40:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 08:50:00.0;0,20;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 09:00:00.0;0,20;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 09:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 09:20:00.0;0,20;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 09:30:00.0;0,60;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 09:40:00.0;2,40;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 09:50:00.0;0,80;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 10:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 10:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 10:20:00.0;0,60;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 10:30:00.0;0,80;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 10:40:00.0;0,60;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 10:50:00.0;1,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 11:00:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 11:10:00.0;0,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 11:20:00.0;1,20;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 11:30:00.0;3,00;
CURITIBA;410690209A;PR;Santa Felicidade;-49,35;-25,435;2016-10-06 11:40:00.0;1,00;
